"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3422.blockOrder";"session.node-3422.IATorder";"session.node-3422.keyOrder";"session.node-4640.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"61";"60";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:04.340";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"285";"0";"2014-07-17 13:51:03.076";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"62";"61";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:06.883";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"262";"0";"2014-07-17 13:51:05.619";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"63";"62";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:09.425";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"423";"0";"2014-07-17 13:51:08.162";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"64";"63";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1258";"2014-07-17 13:51:11.953";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"428";"0";"2014-07-17 13:51:10.689";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"65";"64";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1257";"2014-07-17 13:51:14.496";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"373";"0";"2014-07-17 13:51:13.232";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"66";"65";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1257";"2014-07-17 13:51:17.038";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"367";"0";"2014-07-17 13:51:15.775";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"67";"66";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1258";"2014-07-17 13:51:19.581";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"360";"0";"2014-07-17 13:51:18.318";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"68";"67";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:22.124";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"381";"0";"2014-07-17 13:51:20.860";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"69";"68";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1257";"2014-07-17 13:51:24.667";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"282";"0";"2014-07-17 13:51:23.403";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"70";"69";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1258";"2014-07-17 13:51:27.210";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"388";"0";"2014-07-17 13:51:25.946";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"71";"70";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:29.752";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"384";"0";"2014-07-17 13:51:28.489";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"72";"71";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:32.295";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"417";"0";"2014-07-17 13:51:31.032";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"73";"72";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1257";"2014-07-17 13:51:34.838";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"358";"0";"2014-07-17 13:51:33.574";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"74";"73";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:37.381";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"196";"0";"2014-07-17 13:51:36.117";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"75";"74";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:39.924";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"317";"0";"2014-07-17 13:51:38.660";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"76";"75";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:42.466";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"406";"0";"2014-07-17 13:51:41.203";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"77";"76";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:45.009";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"343";"0";"2014-07-17 13:51:43.746";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"78";"77";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:47.552";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"377";"0";"2014-07-17 13:51:46.288";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"79";"78";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:50.095";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"354";"0";"2014-07-17 13:51:48.831";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"80";"79";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:52.653";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-07-17 13:51:51.390";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"81";"80";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:55.196";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"300";"0";"2014-07-17 13:51:53.932";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"82";"81";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:51:57.739";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-07-17 13:51:56.475";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"83";"82";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:52:00.282";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"311";"0";"2014-07-17 13:51:59.018";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"84";"83";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:52:02.824";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"344";"0";"2014-07-17 13:52:01.561";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"85";"84";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:52:05.367";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-07-17 13:52:04.104";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"86";"85";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:52:07.910";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"386";"0";"2014-07-17 13:52:06.646";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"87";"86";"module.training_block2.exec-9093.GoNoGo2";;;;;;;;;;;;;"1261";"2014-07-17 13:52:10.453";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"380";"0";"2014-07-17 13:52:09.189";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"88";"87";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:20.780";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"324";"0";"2014-07-17 13:52:19.516";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"89";"88";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:23.323";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"318";"0";"2014-07-17 13:52:22.059";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"90";"89";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:25.866";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"383";"0";"2014-07-17 13:52:24.602";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"91";"90";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:28.408";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"456";"0";"2014-07-17 13:52:27.145";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"92";"91";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:30.951";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"377";"0";"2014-07-17 13:52:29.688";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"93";"92";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:33.494";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"394";"0";"2014-07-17 13:52:32.230";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"94";"93";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:36.037";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"356";"0";"2014-07-17 13:52:34.773";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"95";"94";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:38.580";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"309";"0";"2014-07-17 13:52:37.316";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"96";"95";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:41.122";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"358";"0";"2014-07-17 13:52:39.859";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"97";"96";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:43.665";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"303";"0";"2014-07-17 13:52:42.402";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"98";"97";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:46.208";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"408";"0";"2014-07-17 13:52:44.944";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"99";"98";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:48.751";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-07-17 13:52:47.487";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"100";"99";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:51.294";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"419";"0";"2014-07-17 13:52:50.030";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
